"id","unique_name","latitude","longitude"
1966,"Grenoble Gare SNCF",45.1924567,5.714242499999959
1967,"Grimsby",53.551891000000005,-0.8183300000000601
1968,"Grojec PKS",51.865871000000006,20.87035800000001
1969,"Gronant for Presthaven Sands",53.3397839,-3.3726587999999498
1970,"Groningen Centraalstation",53.21174739999999,6.567553200000019
1971,"Grude",43.3750347,17.411161399999973
1972,"Grybow",49.62657,20.95644600000003
1973,"Grzybowo Hotel Diament",54.156656100000006,15.48132639999994
1974,"Guarda",40.552787,-7.2412289
1975,"Guildford",51.240071,-0.60397839999996
1976,"Guimarães Central Camionagem",41.44033710000001,-8.303984099999981
1977,"Gunja Park",44.887745200000005,18.82542960000001
1978,"Gunzgen Raststätte",47.316357700000005,7.82859780000001
1979,"Gütersloh ZOB",51.907895,8.384328
1980,"Guttentag Solna",50.7275935,18.44268060000002
1981,"Haderslev",55.251284,9.494017999999981
1982,"Hadleigh Essex",51.553251,0.6105069999999799
1983,"Hafan y Mor Haven",52.9060874,-4.33708520000005
1984,"Hailsham",50.863718,0.25815799999998
1985,"Hainichen A4",50.98723,13.112070000000019
1986,"Halfway House",52.698181700000006,-2.9796521000000697
1987,"Halifax",53.725189,-1.85792500000002
1988,"Halle Berliner Brücke",51.488213,11.99360469999999
1989,"Hallein Bhf",47.684447,13.099482800000029
1990,"Halle ZOB",51.4758186,11.98643870000001
1991,"Halmstad Eurostop",56.657202000000005,12.90897050000001
1992,"Hamburg Cruise Center Steinwerder",53.526607999999996,9.96393860000001
1993,"Hamburg Hbf (Bahnsteig)",53.552723300000004,10.006697400000009
1994,"Hamburg ZOB",53.55229,10.01069000000007
1995,"Hamilton",55.773862699999995,-4.03890960000001
1996,"Hamm Hbf",51.677452,7.806197999999999
1997,"Hannover ZOB",52.3797941,9.741596399999938
1998,"Han Ploča",43.901329700000005,18.14857159999997
1999,"Harewood",53.90117799999999,-1.5119520000000601
2000,"Harleston",52.404444,1.30244900000002
2001,"Harrogate",53.994203000000006,-1.5383899999999398
2002,"Harston",52.13778199999999,0.08082200000001
2003,"Hartlepool",54.6862904,-1.20861160000004
2004,"Haskovo Central Bus Station",41.932977,25.561419500000056
2005,"Hastings Sedlescombe Road North",50.888622,0.55368799999997
2006,"Hastings Town Centre",50.856476,0.58128899999997
2007,"Hatfield",51.76002399999999,-0.24084819999996
2008,"Haverfordwest",51.804119,-4.96749599999998
2009,"Hayle",50.1845674,-5.4215289
2010,"Heathrow Airport London T2 and T3",51.4698278,-0.4522915
2011,"Heathrow Airport London Terminal 4",51.4589507,-0.4464759
2012,"Heathrow Airport London Terminal 5",51.47163270000001,-0.48969799999998
2013,"Heathrow Arora Hotel",51.481964000000005,-0.47379230000001
2014,"Heathrow Ibis Styles Hotel",51.482083200000005,-0.44892129999994
2015,"Heathrow Windsor Marriott",51.492746000000004,-0.54672500000004
2016,"Heidelberg Hbf",49.4037398,8.67658649999999
2017,"Heilbronn Hafenstr.",49.1438658,9.203552100000019
2018,"Heilbronn ZOB",49.14245,9.207059999999961
2019,"Helmstedt Bhf",52.22265,11.010945
2020,"Helsingborg Knutpunkten",56.044293999999994,12.694283
2021,"Helston",50.10055,-5.27662199999998
2022,"Hemel Hempstead",51.752588,-0.47384399999999
2023,"Herceg Novi ZOB",42.45404910000001,18.532017600000017
2024,"Hereford",52.05836499999999,-2.7092910000000097
2025,"Heringsdorf Bhf",53.949665,14.169278
2026,"Heringsdorf Maritim Hotel Kaiserhof",53.957677000000004,14.167643099999962
2027,"Herne Bay",51.37112,1.1243779999999801
2028,"Hessle",53.7318037,-0.43639159999997995
2029,"Heviz Hotel Europa Fit",46.791918200000005,17.19009830000005
2030,"Heviz ZOB",46.789421000000004,17.191074999999962
2031,"Hickstead",50.9673554,-0.19383040000002
2032,"Highbridge",51.224115999999995,-2.9749140000000094
2033,"High Wycombe",51.631124,-0.75546659999998
2034,"High Wycombe Coachway",51.6161127,-0.7618700000000401
2035,"Hildesheim Hindenburgplatz",52.14967,9.95540000000005
2036,"Hildesheim ZOB",52.1588691,9.951590500000071
2037,"Hilsea",50.8356535,-1.07196469999997
2038,"Hilton Garden Inn Heathrow",51.4680857,-0.41980790000002005
2039,"Hilton Hotel Heathrow Terminal 5",51.477386100000004,-0.5175464999999799
2040,"Hindhead Portsmouth Road",51.11340860000001,-0.73423100000002
2041,"Hinwil Bhf",47.30024419999999,8.839870199999948
2042,"Hitchin",51.947888,-0.27522799999997
2043,"Hitchin Rail Station",51.953328000000006,-0.26363900000001
2044,"Hof Bhf",50.30859,11.92475999999999
2045,"Hof McDonalds",50.3128841,11.880840900000068
2046,"Hogsthorpe",53.22673,0.29881199999999997
2047,"Holiday Inn Ariel",51.480957000000004,-0.43355999999994005
2048,"Holiday Inn Express Terminal T5",51.488819,-0.53610400000002
2049,"Holiday Inn Heathrow M4/J4",51.494592,-0.45615599999996
2050,"Holiday Inn T5",51.4796995,-0.51284580000004
2051,"Holland-on-Sea",51.802766999999996,1.1809120000000302
2052,"Hollingworth",53.460721,-1.9970690000000102
2053,"Holmbush",50.339809,-4.75763900000004
2054,"Holton-le-Clay",53.50670599999999,-0.06329299999993
2055,"Holyhead Seaport",53.3088679,-4.6293809
2056,"Holzkirchen Bhf",47.884384000000004,11.69723399999998
2057,"Honiton",50.800616999999995,-3.18585499999995
2058,"Hooley",51.293146,-0.15398800000003002
2059,"Horncastle",53.20851999999999,-0.11638300000004
2060,"Horndean",50.913207799999995,-0.9975852
2061,"Horsens",55.861165,9.834354999999961
2062,"Hospitalet Raststätte",40.9839389,0.9005137000000301
2063,"Hove",50.8254873,-0.17919340000002998
2064,"Hoyerswerda Lausitzer Platz",51.43953,14.263109999999982
2065,"Huddersfield",53.645925,-1.786745
2066,"Hull City Centre",53.744826399999994,-0.34723380000003
2067,"Hull Fiveways",53.737235999999996,-0.40024600000004
2068,"Humber Bridge south side",53.67972090000001,-0.46285200000000004
2069,"Humenné žel. st.",48.93031311035156,21.900371551513672
2070,"Humniska",49.678666,22.04760099999999
2071,"Hungerford",51.4184869,-1.51422879999996
2072,"Huntingdon",52.328882799999995,-0.18434790000002999
2073,"Hurst Green",51.017379999999996,0.47060599999998
2074,"Huttoft",53.264652000000005,0.26742899999999
2075,"Hythe Kent",51.0688191,1.0884618000000001
2076,"Iasi Billa",47.169508,27.56852000000004
2077,"Iasi Busbahnhof Real",47.17190300000001,27.559489999999983
2078,"IBIS Hotel",50.9269286,11.5848644
2079,"Ibis Hotel Heathrow",51.48078959999999,-0.43068349999999
2080,"Igalo Euro Petrol",42.4568602,18.493773100000002
2081,"Ilfracombe",51.2095281,-4.12350679999997
2082,"Ilidža",43.831897,18.30371300000002
2083,"Ilijaš ZOB",43.9428843,18.27347629999997
2084,"Ilmenau ZOB",50.6844748,10.922727600000028
2085,"Ilowa Statoil",51.488349299999996,15.201823099999961
2086,"Imotski",43.4464188,17.21572349999997
2087,"Ingoldmells",53.1926734,0.33458919999998
2088,"Ingolstadt Esplanade",48.7679811,11.42234699999995
2089,"Ingolstadt Hbf",48.7449485,11.436225499999981
2090,"Ingolstadt Nordbahnhof",48.77296,11.430690000000029
2091,"Ingolstadt Süd",48.748465700000004,11.463082600000009
2092,"Ingolstadt ZOB",48.7686547,11.423556800000028
2093,"Innsbruck Airport",47.257530100000004,11.35098440000002
2094,"Innsbruck Hbf",47.26158969999999,11.398741999999972
2095,"Innsbruck Olympia World",47.25736,11.408677899999931
2096,"Instow",51.051526,-4.18139799999995
2097,"Inverness",57.480866000000006,-4.22542299999998
2098,"Inzell Hotel Gastager",47.76208,12.749400000000039
2099,"Ipswich",52.0533983,1.15014670000005
2100,"Ipswich Rail Station",52.050672799999994,1.1454126999999499
2101,"Irschenberg",47.829916100000005,11.906637400000019
2102,"Ivanja Reka Kirche",45.79851970000001,16.11839780000003
2103,"Ivybridge",50.3889484,-3.9184758000000097
2104,"Ixworth",52.297222999999995,0.8314420000000401
2105,"Jagodina Autobuska",43.97916,21.26717
2106,"Jajce",44.3383725,17.26782290000006
2107,"Janów Krajowej",50.7220223,19.435458199999967
2108,"Janow Lubelski",50.707388200000004,22.408348700000033
2109,"Janów Lubelski Sukiennicza",50.70631530000001,22.40927820000002
2110,"Jaroslaw",50.0109675,22.67749600000002
2111,"Jasenovo",44.1645206,21.323926400000012
2112,"Jasionka port lotniczy",50.1118375,22.03184499999998
2113,"Jaslo Dworzec PKP",49.7400236,21.47301790000006
2114,"Jastrowie Pod Orlem",53.419827000000005,16.81429100000003
2115,"Jastrzębie-Zdrój ZOB",49.954077000000005,18.60252309999999
2116,"Jaywick",51.781855,1.12021800000002
2117,"Jaywick Chester Holiday Park",51.798412,1.11855500000001
2118,"Jednota",49.14974594116211,21.315855026245117
2119,"Jędrzejów Kreisverkehr",50.639661100000005,20.30481140000006
2120,"Jedrzejow Rynek",50.639635600000005,20.30486540000004
2121,"Jena Bhf Göschwitz",50.883559999999996,11.59348999999997
2122,"Jena McDonalds",50.8777929,11.619838999999962
2123,"Jena ZOB",50.9254355,11.587877199999982
2124,"Jeżowe",50.375048,22.127207000000002
2125,"Jimbolia",45.800075,20.71846340000002
2126,"Johnston",51.7556605,-4.99670019999996
2127,"Jönköping Eurostop",57.76058140000001,14.189631900000002
2128,"Kakanj ZOB",44.122389,18.10613139999998
2129,"Kalisz ZOB",51.74366810000001,18.07134680000002
2130,"Kamień Pomorski",53.96895550000001,14.78022320000002
2131,"Kanfanar",45.1230299,13.83823480000001
2132,"Kardzali Central Bus Station",41.6329602,25.377991800000018
2133,"Karlino PKP",54.045137600000004,15.883123500000009
2134,"Karlovac",45.48810659999999,15.550379399999999
2135,"Karlsruhe ZOB",48.99159,8.40068999999994
2136,"Kartuzy",54.334378099999995,18.19477210000002
2137,"Kassel P+R Ost",51.29118,9.56601000000001
2138,"Kassel ZOB",51.312940000000005,9.44864000000007
2139,"Kastel Gomolica Marina",43.5484223,16.399145200000017
2140,"Katerini Olympus Plaza",40.26683370000001,22.501412399999943
2141,"Katowice Dworzec Glowny",50.25844489999999,19.01742990000003
2142,"Katowice Lotnisko",50.4694999,19.07401500000003
2143,"Katowice Parking CGF",50.262510999999996,19.0154
2144,"Katowice ul. Skargi Supersam",50.262202,19.018736999999998
2145,"Katowice ZOB",50.262576200000005,19.01696119999997
2146,"Kattowitz ZOB",50.262736600000004,19.017131299999964
2147,"Kavala Magiopoulos Travel",40.936369299999996,24.406043100000034
2148,"Kedzierzyn-Kozle",50.33210529999999,18.14927969999997
2149,"Keighley",53.867472,-1.90749000000005
2150,"Kendal",54.329708600000004,-2.7452081000000095
2151,"Kenton",50.6405305,-3.47375740000007
2152,"Keswick",54.6015552,-3.1427223000000604
2153,"Kettering",52.402074,-0.72585800000002
2154,"Kherson ZOB",46.660447999999995,32.59373099999993
2155,"Khmelnytskyi ZOB",49.4316196,27.02316819999999
2156,"Kicevo ZOB",41.512648,20.949984
2157,"Kielce Railway Station",50.874204999999996,20.61846919999994
2158,"Kielce ZOB",50.8756189,20.620428899999983
2159,"Kiel Ersatzhalt 4",54.3161291,10.133288499999939
2160,"Kiel ZOB",54.3109832,10.1307918
2161,"Kiew Dachnaja",50.4501,30.523400000000038
2162,"Kiew Hbf Busbahnhof",50.440402,30.489399000000052
2163,"Kiew Petlury",50.443533,30.493196000000008
2164,"Kiew ZOB",50.442301,30.490918999999963
2165,"Kilgetty",51.731669000000004,-4.72040100000004
2166,"Kinding",48.99857,11.37792999999999
2167,"Kings Lynn",52.7544255,0.39902840000002004
2168,"Kinmel Bay",53.311292200000004,-3.5181212999999603
2169,"Kinmel Bay Stop",53.30825,-3.5263301
2170,"Kirby Cross",51.8416592,1.21948640000005
2171,"Kirchdorf in Tirol",47.5531228,12.453936900000029
2172,"Kirowohrad ZOB",48.527636,32.28818100000001
2173,"Kirton",52.928785999999995,-0.05819999999994
2174,"Kiseljak",43.943459999999995,18.077117
2175,"Kitzbühel Bhf",47.4542742,12.39060319999999
2176,"Klagenfurt Airport",46.650877200000004,14.32359129999998
2177,"Klagenfurt Bhf",46.6160473,14.313537099999962
2178,"Klettwitz A13",51.53689,13.91070000000002
2179,"Ključ Bus Station",44.5346269,16.76625869999998
2180,"Knook",51.180619899999996,-2.09219410000003
2181,"Kolasin ZOB",42.8271549,19.516735199999967
2182,"Kolding Rutebilstationen",55.49219069999999,9.48358949999999
2183,"Köln / Bonn Flughafen Fernbusterminal",50.8815882,7.117096899999981
2184,"Köln / Bonn Flughafen Terminal 2",50.8810208,7.10683359999996
2185,"Köln Deutz",50.938365000000005,6.98942899999997
2186,"Köln ZOB",50.94267000000001,6.96044819999997
2187,"Kołobrzeg Hotel Jantar",54.1837761,15.571041899999962
2188,"Kolobrzeg ZOB",54.18156399999999,15.571910900000029
2189,"Kolo E30",52.138114200000004,18.60916610000004
2190,"Kolo PKS",52.201795000000004,18.630315
2191,"Komotini Stavridis Tours",41.1224394,25.406558200000056
2192,"Konin Bhf",52.2311862,18.25154769999995
2193,"Konjic",43.6473614,17.96331839999994
2194,"Kopar ZOB",45.5393119,13.73832349999998
2195,"Kopenhagen ZOB",55.66687169999999,12.56219940000005
2196,"Koper ZOB",45.5393119,13.73832349999998
2197,"Koprivnica ZOB",46.164608,16.818316
2198,"Korswandt",53.9189248,14.16501360000007
2199,"Kościerzyna Orlen",54.116819400000004,17.96438139999998
2200,"Koserow ZOB",54.0501394,13.99902780000002
2201,"Kosice Dworzec Autobusowy",48.7215255,21.26760119999995
2202,"Koszalin ZOB",54.190441,16.1704009
2203,"Kotor ZOB",42.4217379,18.77028510000002
2204,"Kowel ZOB",51.219881,24.710561699999968
2205,"Kragujevac",44.0111662,20.92726019999998
2206,"Krakau - Balice ",50.0730473,19.78953839999997
2207,"Krakau ZOB MDA",50.067896600000005,19.94959689999996
2208,"Krakow Hotel Cracovia",50.0565524,19.929414299999962
2209,"Kraków Parking Wawel, Hotel Sheraton",50.0556409,19.9290723
2210,"Kraljevo",43.7288159,20.6902652
2211,"Kranevo E87",43.3476908,28.050238199999967
2212,"Krapina AS",46.1601689,15.872242300000039
2213,"Krapkowice Stacja Lotos",50.5233689,17.91730299999995
2214,"Krasnik Narutowicza",50.921665999999995,22.228367000000002
2215,"Krasnoarmiisk ZOB",48.2649273,37.18620439999995
2216,"Krefeld ZOB",51.3244787,6.5709084999999705
2217,"Kremenchuk ZOB",49.064608500000006,33.421879699999984
2218,"Kresini",45.132539,13.87716330000001
2219,"Krosno Dworzec PKS",49.69464989999999,21.747290000000017
2220,"Krosno Odrzańskie Dworzec PKS",52.047403,15.098522
2221,"Krupa",44.644512299999995,17.14662520000002
2222,"Kufstein Bhf",47.5835531,12.16617550000001
2223,"Kumanovo Busbahnhof",42.140845500000005,21.71921700000007
2224,"Kupres",43.98915119999999,17.27814880000005
2225,"Kurili",45.1086689,13.782928599999991
2226,"Kusiljevo",44.289961100000006,21.21079450000002
2227,"Kutina ZOB",45.478604499999996,16.77794719999997
2228,"La Cote Raststätte",46.44536919999999,6.29675850000001
2229,"Lagerhausstrasse",47.49769592285156,8.723474502563477
2230,"Lagonegro A3",40.1332809,15.762451999999941
2231,"Lainate",45.5605055,9.03161239999997
2232,"Laktasi",44.9079528,17.30116870000006
2233,"Lamberhurst",51.100427,0.39220399999999
2234,"Lamezia Terme",38.919959999999996,16.25633199999993
2235,"Lamezia Terme Bhf",38.920984999999995,16.25500699999998
2236,"Lamia Roumeli Inn",38.863143,22.46122059999993
2237,"Lancaster",54.05049399999999,-2.8009160000000297
2238,"Lancaster University",54.01120279999999,-2.7849467999999398
2239,"Lancing",50.82080000000001,-0.32434999999998
2240,"Lancut",50.075375,22.255120000000034
2241,"Landquart Bhf",46.9678417,9.5546617
2242,"Landrake",50.423445,-4.29008079999994
2243,"Landry",45.574133,6.734012
2244,"Landskrona Bahnhof",55.87858789999999,12.856418299999971
2245,"Langsett",53.5006289,-1.68207430000007
2246,"Lannemezan",43.125519,0.38395999999999997
2247,"L'Aquila (Hotel Amiternum)",42.360435,13.377317
2248,"Larisa Travel Stop",39.6235252,22.43062759999998
2249,"La Selva",42.2956383,2.9422094000000203
2250,"La Spezia (Via Carducci)",44.113766,9.847507
2251,"Laureana",38.490124,16.079215799999933
2252,"Lauria",40.074858899999995,15.85952739999993
2253,"Lausanne Parc Velodrom",46.5358787,6.621688800000019
2254,"Lazarevac AS",44.3788655,20.26436739999997
2255,"Leamington Spa",52.288829,-1.5339326000000701
2256,"Lębork PKP",54.535205500000004,17.753218400000037
2257,"Le Cannet - office du tourisme",43.571023600000004,7.014491599999929
2258,"Ledbury",52.0364818,-2.42261350000001
2259,"Leeds Coach Station",53.797072,-1.53615300000001
2260,"Leeds Corn Exchange",53.796515500000005,-1.54088449999995
2261,"Leeds Great Wilson St",53.79128539999999,-1.54729810000003
2262,"Leeds University",53.808116000000005,-1.55231000000003
2263,"Leer ZOB",53.23112,7.4649400000000705
2264,"Legnica Bhf",51.21304139999999,16.16558050000003
2265,"Legnica Stacja Orlen",51.177820600000004,16.15759320000007
2266,"Legnica Statoil Gwarna",51.204752,16.15817200000004
2267,"Legoland",48.426829999999995,10.30079000000001
2268,"Leicester Braunstone Hand Luggage",52.61419,-1.1645660000000402
2269,"Leicester ZOB",52.63956820000001,-1.13385829999993
2270,"Leigh",53.495602000000005,-2.51847699999996
2271,"Leigh-on-Sea Elms Hotel",51.547921,0.65641099999993
2272,"Leigh-on-Sea Thames Drive",51.548413000000004,0.63079200000004
2273,"Leipzig/Halle Flughafen",51.4224506,12.224340500000038
2274,"Leipzig Hbf Sachsenseite",51.3456203,12.3847743
2275,"Leipzig ZOB",51.341389299999996,12.38069280000002
2276,"Leiria Estádio",39.751067799999994,-8.814688199999981
2277,"Lelant",50.183091600000004,-5.440418700000009
2278,"Leogang",47.43488060000001,12.73362989999998
2279,"Leonardo London Heathrow",51.481103600000004,-0.45786309999994
2280,"Leonberg",48.7993619,9.0039385
2281,"Lesko Zentrum",49.4694644,22.32917220000002
2282,"Letchworth",51.97647300000001,-0.21136899999998998
2283,"Leuven Station (Perron 15)",50.884089,4.714237
2284,"Leverkusen Bhf Mitte",51.03129999999999,6.99099000000001
2285,"Leverkusen Mitte station",51.032051,6.991004
2286,"Libeň",4.544255,40.7117911862971
2287,"Lichfield",52.681323,-1.8250137
2288,"Lido di Jesolo ZOB",45.5086597,12.642678400000019
2289,"Liege Airport",50.6380458,5.45383400000003
2290,"Liege Station Guillemins",50.6273209,5.571537700000019
2291,"Liezen (Station)",47.562583,14.242583
2292,"Lille Gare Europe",50.6405968,3.0750156999999905
2293,"Lille ZOB",50.63988699999999,3.0754913000000696
2294,"Limanowa Dworzec autobusowy",49.706286,20.426966900000032
2295,"Linate Airport",45.664843,9.70131319999996
2296,"Lincoln",53.2267764,-0.53716840000004
2297,"Linköping Ikea",58.432467,15.586467999999972
2298,"Linstow Ferienpark",53.618283,12.372225
2299,"Linz Ansfelden",48.2143824,14.28265609999994
2300,"Linz Flughafen",48.239937100000006,14.18791090000002
2301,"Linz Hbf",48.29053270000001,14.29118979999998
2302,"Linz Industriezeile Bushaltestelle",48.306431599999996,14.31618800000001
2303,"Lipova",46.08972070000001,21.69299810000007
2304,"Liskeard",50.455001,-4.46520199999998
2305,"Lissabon Av. da Liberdade",38.7209102,-9.1455522
2306,"Lissabon Av. da República",38.7383386,-9.14634039999999
2307,"Lissabon Cais do Sodré",38.70601679999999,-9.14393369999993
